Client_ID|Loan_Request|MTG_Due|Property_Value|Loan_Reason|Occupation|Years_At_Job|Derog_Report|DELQ_Line|Trade_Line|File_Age|Inquiry|Debt_Income_Ratio|CR_Score|Bad
ID#06467|$7,800|$38,506|$50,309|DebtCon|Other|11|0|0|32|231|0|35.9|504|0
ID#06468|$7,800|$55,394|$63,567|DebtCon|Other|23|0|0|29|262|2|39|461|0
ID#06469|$7,800||$30,320|DebtCon|Other|2|0|0|13|295.1|0|23.2|617|0
ID#06470|$7,800|$109,000|$123,500|DebtCon|Self|6|0|1|19|174.5|0||422|0
ID#06471|$7,800|$53,243|$95,065|HomeImp|ProfExe|7|0|0|24|220.8|2|31.8|500|0
ID#06472|$7,900|$67,222|$75,189|HomeImp|Other|4|0|0|23|95.7|0|37|425|1
ID#06473|$7,900|$44,682|$57,285|DebtCon||7|1|0|25|110.1|1|25.4|478|0
ID#06474|$7,900|$44,690|$45,841|DebtCon|Office|10|0|0|22|185.6|0|32.3|503|0
ID#06475|$7,900|$126,919|$166,566|HomeImp|Mgr|10|||||||322|1
ID#06476|$7,900|$40,827|$55,757|DebtCon|Other|14|0|0|11|87.6|0|31.9|450|0
ID#06477|$7,900||$31,602|HomeImp|Office|20|0|0|15|192.1|0|35.6|467|0
ID#06478|$7,900||$67,081|HomeImp|Office|1|0|0|4|59.1|0|41.1|347|0
ID#06479|$7,900||$71,519|HomeImp|Office|0|0|0|4|55.9|0|38.4|369|0
ID#06480|$7,900|$77,221|$95,316|DebtCon|ProfExe|4|0|0|25|116.3|0|35.4|450|0
ID#06481|$7,900||$35,422|HomeImp|Office|19|0|0|15|184.4|0|37.8|444|0
ID#06482|$7,900|$42,400|$53,000|DebtCon|Other|2|0|1|20|95.4|0||377|0
ID#06483|$7,900|$55,383|$70,020|DebtCon|Other|12|2|0|8|80.8|10|44.9|113|1
ID#06484|$7,900||$37,125|HomeImp|Other||||12|285.1||29.4|557|0
ID#06485|$7,900||$75,462|||||||||23.3|518|0
ID#06486|$7,900|$41,935|$53,543|DebtCon|Office|8|0|0|22|203.5|1|31.5|505|0
ID#06487|$8,000|$53,000|$65,960|HomeImp|Other|7.5|0|0|17|132.6|0||455|0
ID#06488|$8,000|$49,232|$61,221|DebtCon|Other|23|0|0|29|258.2|3|41.2|428|0
ID#06489|$8,000|$61,565|$87,624|DebtCon|ProfExe|14|0|0|17|204|0|23.6|581|0
ID#06490|$8,000|$82,547|$105,361|DebtCon|ProfExe|24|0|0|13|52.6|2|32.2|411|0
ID#06491|$8,000|$70,546|$81,272|DebtCon|Sales|4|0|0|31|119.1|0|33.4|478|0
ID#06492|$8,000|$177,683|$251,771|DebtCon|Sales||0|0|22|138.5|0|39.7|417|0
ID#06493|$8,000|$75,690|$96,517|DebtCon|ProfExe|1||||||27.3|541|0
ID#06494|$8,000|$28,000|$41,950|DebtCon|Office|2|0|0|20|103.4|1||393|1
ID#06495|$8,000|$61,000|$90,450|HomeImp|Other|4|2|1|9|139.9|0||283|1
ID#06496|$8,000|$58,000|$73,750|DebtCon|Mgr|22|0|4|20|221.4|1||227|1
ID#06497|$8,000|$33,000|$38,500|HomeImp|Other|2|0|0|0||0||409|1
ID#06498|$8,000|$33,689|$48,000|DebtCon|Other|3|0|0|13|103.7|0||405|1
ID#06499|$8,000|$45,000|$56,100|HomeImp|Other|9.9|0|0|34|92.3|3||425|0
ID#06500|$8,000|$69,341|$86,900|DebtCon|Office|15|0|1|9|89.3|0||355|0
ID#06501|$8,000|$70,917|$83,500|DebtCon|Mgr|8|0|0|23|107.5|0||439|0
ID#06502|$8,000||$34,226|HomeImp|Other|||1|10|75.4|1||352|0
ID#06503|$8,000|$78,720|$86,800|DebtCon|Other|0.1|4|0|4||0||259|0
ID#06504|$8,000|$79,200|$116,500|HomeImp|Other|8|||||||479|0
ID#06505|$8,000|$63,700|$79,754|DebtCon||3.8|0|0|16|208|0||510|0
ID#06506|$8,000|$41,000|$54,000|DebtCon|Mgr|4|0|0|22|189.7|1||460|0
ID#06507|$8,000|$76,600|$96,000|DebtCon|Mgr|2|0|0|24|73|2||401|0
ID#06508|$8,000|$65,000|$93,600|DebtCon|Other|16|||16|140.1|4||398|0
ID#06509|$8,000|$49,000|$60,000|DebtCon|Mgr|11|0|0|19|107.5|1||421|0
ID#06510|$8,000|$37,871||HomeImp|ProfExe|15|6|2|30|179.6|0||102|1
ID#06511|$8,000|$4,500||DebtCon|Other|1|3|2|15|102.4|6||0|1
ID#06512|$8,000|$63,152||DebtCon|Other|9|1|1|26|132.9|1||321|1
ID#06513|$8,000|$21,944|$31,352|DebtCon|Other|0|1|1|3|33.4|9||149|1
ID#06514|$8,000|$86,804|$113,000|DebtCon|Other|7|1|3|20|145.2|1||205|1
ID#06515|$8,000|$36,000|$115,800|DebtCon|Other||0|0|30|168.2|3||420|1
ID#06516|$8,000|$32,100|$36,739|HomeImp|Other|4|0|0|8|79.5|2|31.3|423|1
ID#06517|$8,000|$47,154|$65,458|DebtCon|Office|2|0|0|12|100|3|38.9|358|0
ID#06518|$8,000|$92,487|$113,947|DebtCon|Other|8|0|3|19|151.8|0|26.5|367|1
ID#06519|$8,000|$84,282|$121,045|HomeImp|Office|28|0|0|37|330.2|1|35.4|546|0
ID#06520|$8,000|$57,361|$71,167|HomeImp|Mgr|2|0|1|22|130.8|0|29.4|449|0
ID#06521|$8,000||$49,000|HomeImp|Other|11|1|0|13|310.4|2||454|0
ID#06522|$8,000|$84,730|$123,455|HomeImp|Other|9||||||40|429|0
ID#06523|$8,000||$68,572|HomeImp|Office|1|0|0|4|53.9|0|37.7|374|0
ID#06524|$8,100|$43,553|$88,242|DebtCon||2|0|0|30|207.9|4|31.3|483|0
ID#06525|$8,100|$78,508|$200,133|HomeImp|Self|14|0|0|8|9.1|||362|0
ID#06526|$8,100|$48,781|$50,434|HomeImp|Other|5|0|0|18|75.6|0|24.5|520|0
ID#06527|$8,100|$53,863|$74,705|DebtCon|Other|0|0|0|21|66.3|8|26|409|0
ID#06528|$8,100|$78,977|$91,995|DebtCon|Mgr|19|0|0|23|296.7|1|38.8|482|0
ID#06529|$8,100|$81,322|$97,823|DebtCon|ProfExe|3|0|0|25|118.5|0|32.7|475|0
ID#06530|$8,100|$46,380|$58,745|HomeImp|Other|7|0|0|18|78.4|0|22.4|540|0
ID#06531|$8,100|$66,546|$84,943|DebtCon||3|0|0|15|225.7|0|30.4|527|0
ID#06532|$8,100|$54,841|$71,400|DebtCon|Office|6|0|0|15|89.2|2||395|0
ID#06533|$8,100|$19,772|$39,431|DebtCon|Other|0|0|1|12|82.3|1|20.3|483|1
ID#06534|$8,100|$13,179|$32,981|||||||||31.7|444|0
ID#06535|$8,100|$69,047|$82,113|DebtCon|Sales|3|0|0|30|121.4|0|35.1|463|0
ID#06536|$8,100|$26,886|$36,527|HomeImp|ProfExe|12|0|0|13|188.4|0|24.9|558|0
ID#06537|$8,100||$56,386|HomeImp|Other|11|1|0|12|294.6|2|32.4|464|0
ID#06538|$8,100|$28,187|$32,584|DebtCon|Other|0|1|0|7|27|10|29.3|273|0
ID#06539|$8,100|$50,373|$65,865|DebtCon|Office|5|0|0|11|99.6|2|38.9|368|0
ID#06540|$8,200|$10,909|$37,286|DebtCon|Other|3|0|0|12|268.3|0|22.2|614|0
ID#06541|$8,200||$50,061|HomeImp|Other|10|0|0|13|296.9|1|33.6|514|0
ID#06542|$8,200|$101,230|$120,087|HomeImp|Other|9|||49|419.3|1|40.6|555|0
ID#06543|$8,200|$62,603|$86,782|DebtCon|ProfExe|15|0|0|18|219.6|0|24.6|580|0
ID#06544|$8,200|$64,006|$80,409|HomeImp|Other|15|0|0|36|235.4|0|35.6|515|0
ID#06545|$8,200|$72,986|$87,621|DebtCon|Office|14|0|1|9|86.5|0|24.7|454|0
ID#06546|$8,200|$51,730|$59,025|DebtCon|Other|16|0|3|37|220.8|0|24.4|440|0
ID#06547|$8,200|$68,013|$77,008|DebtCon|ProfExe|8|0|0|23|49.1|1|40.8|360|0
ID#06548|$8,200|$47,700|$60,000|DebtCon|Other|0.1|0|0|0||0||399|1
ID#06549|$8,200|$120,837|$176,244|DebtCon|Other|8|0|0|20|196.7|0|34.7|484|0
ID#06550|$8,200|$61,821|$64,832|HomeImp|Other|5|0|0|34|123.3|0|35.9|462|0
ID#06551|$8,200|$66,254|$74,994|DebtCon|ProfExe|7|0|0|24|60.4|1|39.7|375|0
ID#06552|$8,200||$49,331|HomeImp|Other|9|0|0|12|305.9|2|33.7|503|0
ID#06553|$8,200|$67,489|$80,145|HomeImp|Other|2|0|0|7|104.4|0|36.9|407|0
ID#06554|$8,200|$87,979|$94,854|HomeImp|ProfExe|10|0|0|19|108.5|3|41.3|350|1
ID#06555|$8,200|$80,989|$105,080|DebtCon|Mgr|1|0|0|24|81.4|1|38.5|395|0
ID#06556|$8,200|$135,929|$200,275|DebtCon|ProfExe|0|0|0|23|69.6|1|37.8|395|0
ID#06557|$8,200|$75,870|$97,922|DebtCon|ProfExe|0||||||27.3|542|0
ID#06558|$8,200|$13,392|$34,254|DebtCon|Other|3|0|0|11|267.9|0|21.9|615|0
ID#06559|$8,300|$57,503|$72,704|DebtCon||18|0|0|11|156.6|0|33.3|467|0
ID#06560|$8,300|$61,213|$65,798|HomeImp|Other|6|0|0|20|86.3|2|41.4|353|0
ID#06561|$8,300|$41,481|$50,448|HomeImp|Mgr|20|0|1|18|230.8|1|35.9|417|0
ID#06562|$8,300|$14,601|$66,143|HomeImp|Office|24|0|0|12|320.2|1|40|466|0
ID#06563|$8,300|$51,783|$57,839|DebtCon|Other|3|0|0|20|96.2|0|36.2|428|0
ID#06564|$8,300|$47,000|$78,320|HomeImp|Other|18|0|0|17|195.8|1||470|0
ID#06565|$8,300||$47,244|HomeImp|Other|6|||||||415|1
ID#06566|$8,300||$41,438|HomeImp|Other||||12|302.9||30.1|559|0
ID#06567|$8,300|$178,745|$251,935|DebtCon|Sales||0|0|22|130.7|0|42.4|391|0
ID#06568|$8,300|$67,715|$86,945|DebtCon|ProfExe|14|0|0|17|221.5|0|25.2|575|0
ID#06569|$8,300|$44,783|$63,424|HomeImp|Other|2|0||12|97.9||36.6|415|0
ID#06570|$8,300|$45,842|$50,006|DebtCon|Other|16|0|0|12|90.7|0|31.4|458|0
ID#06571|$8,300|$101,150|$115,215|HomeImp|Office|23|0|0|12|130.3|0|36.5|429|0
ID#06572|$8,300|$35,343|$51,986|DebtCon|Other|10|0|0|31|242.8|1|38|478|0
ID#06573|$8,300|$71,922|$117,151|DebtCon|Office|2|0|0|37|246.9|1|18.2|664|0
ID#06574|$8,300|$10,000|$63,775|HomeImp|Other|0|0|0|14|200.9|0||464|1
ID#06575|$8,400|$75,912|$95,329|DebtCon|Mgr|18|0|1|24|294.2|0|38.6|440|0
ID#06576|$8,400|$53,841|$64,284|DebtCon|Other|15|0|3|36|206.4|0|26.1|418|0
ID#06577|$8,400|$82,597|$83,858|HomeImp|Other|25|0|0|47|350.6|1|28.9|626|0
ID#06578|$8,400|$82,972|$121,796|HomeImp|Other|7||||||41.4|417|0
ID#06579|$8,400|$17,479|$66,894|HomeImp|Office|23|0|0|13|326.3|1|40.6|465|0
ID#06580|$8,400|$62,989|$76,718|HomeImp|Mgr|3|0|2|22|131.5|0|29.2|395|0
ID#06581|$8,400|$43,589|$49,950|DebtCon|Office|9|0|0|23|202.7|0|33.6|501|0
ID#06582|$8,400|$41,656|$51,846|HomeImp|Office|10|||19|190||25.8|559|0
ID#06583|$8,400|$77,144|$91,532|DebtCon|Mgr|19|0|1|24|311.8|1|40.9|415|0
ID#06584|$8,400|$80,490|$93,028|DebtCon|ProfExe|0||||||29.5|523|0
ID#06585|$8,400|$60,995|$78,444|HomeImp|Mgr|4|0|1|23|123.7|0|26.9|470|0
ID#06586|$8,400|$31,800|$72,000|DebtCon|Self||0|2|21|187.3|1||281|1
ID#06587|$8,400|$43,900|$55,000|DebtCon|Office|1|0|0|21|169.4|1||450|0
ID#06588|$8,400|$44,800|$56,000|DebtCon|Other|0|1|5|42|314.5|4||158|1
ID#06589|$8,400|$30,146|$39,326|HomeImp|ProfExe|11|0|0|12|183.1|0|23.1|570|0
ID#06590|$8,400|$84,666|$123,613|HomeImp|Other|8||||||39.7|433|0
ID#06591|$8,400||$39,106|HomeImp|Other|||1|10|80.1|0|35.7|356|0
ID#06592|$8,400|$35,240|$54,314|DebtCon|Office|8|0|0|22|210.6|1|32.6|500|0
ID#06593|$8,400|$57,103|$78,079|DebtCon|Other|0|0|0|21|56.3|8|23.5|427|0
ID#06594|$8,400|$78,089|$90,660|DebtCon|Mgr|9|0|0|22|118.6|0|27.1|522|0
ID#06595|$8,400|$77,916|$93,589|DebtCon|ProfExe|0||||||27.9|537|0
ID#06596|$8,400|$48,032|$95,213|HomeImp|Office|5|1|4|30|326.7|0|38.2|251|1
ID#06597|$8,400|$57,694|$70,782|HomeImp|Other|4|0|0|34|125.7|0|37.6|448|0
ID#06598|$8,400|$102,894|$117,799|HomeImp|Other|9|||49|420.1|1|39.6|564|0
ID#06599|$8,400|$32,000|$49,000|HomeImp|Mgr|12.6|0|3|18|41.3|2||158|1
ID#06600|$8,400|$37,256|$45,956|DebtCon|Other|1|0|0|6|214.4|1|31.2|491|1
ID#06601|$8,500|$83,157|$202,962|HomeImp|Self|14|0|0|8|13.7||21.3|497|0
ID#06602|$8,500||$42,980|HomeImp|Other|||1|9|76|0|37.7|335|0
ID#06603|$8,500|$73,752|$87,931|DebtCon|Mgr|21|1|1|24|291.6|0|39|390|0
ID#06604|$8,500|$41,210|$45,175|DebtCon|Office|9|0|0|22|209.5|1|30|522|0
ID#06605|$8,500|$30,077|$42,770|DebtCon|Office|0.25|0|0|10|89.3|0||386|1
ID#06606|$8,500|$54,000|$62,533|DebtCon|Other|4|0|1|10|313.5|0||456|0
ID#06607|$8,500|$55,100|$66,900|DebtCon|ProfExe|15|0|0|32|229.3|4||480|0
ID#06608|$8,500|$48,961|$73,550|HomeImp|Other|11|6|1|11|145.1|4||0|1
ID#06609|$8,500|$18,240|$40,200|HomeImp|Other|1|0|1|12|306.4|0||450|1
ID#06610|$8,500|$50,031|$57,276|DebtCon|Office|0|0|0|21|171.2|0|35.2|471|0
ID#06611|$8,500|$61,607|$81,126|HomeImp|Other|16|0|0|35|222.2|1|34.7|504|0
ID#06612|$8,500|$49,266|$64,461|DebtCon|Other|22|0|0|29|264.4|3|38|460|0
ID#06613|$8,500|$50,569|$60,940|DebtCon|Mgr|6|0|0|22|189.9|0|29.2|533|0
ID#06614|$8,500||$27,873|HomeImp|Office|21|0|0|15|190.1|0|38.4|442|0
ID#06615|$8,500|$78,346|$82,226|HomeImp|Other|22|0|0|47|320.3|1|30.2|602|0
ID#06616|$8,500|$47,777|$78,979|HomeImp|Other|18|0|0|16|203|1|34.8|468|0
ID#06617|$8,500|$53,459|$62,678|DebtCon|Mgr|13|0|0|18|116.9|0|30.1|489|0
ID#06618|$8,500|$29,383|$45,900|DebtCon|ProfExe|8|0|0|22|122.1|0||404|1
ID#06619|$8,500|$6,424|$32,365|||||||||33.9|426|0
ID#06620|$8,500|$79,484|$87,893|DebtCon|Other|1|0|0|10|123.6|1|35.8|418|0
ID#06621|$8,600|$38,646|$54,073|DebtCon|Other|14|0|0|11|89.6|0|32.5|446|0
ID#06622|$8,600||$54,905|HomeImp|Other|8|0|0|13|308.7|2|32.6|517|0
ID#06623|$8,600||$47,791|||||||||14.4|599|0
ID#06624|$8,600|$42,380|$60,733|DebtCon|Mgr|3|0|0|22|199.3|0|28.4|544|0
ID#06625|$8,600|$21,000|$79,000|HomeImp|ProfExe|21|0|0|11|239.4|0||507|0
ID#06626|$8,600||$25,000|HomeImp|Other|0|6|0|27|64.9|2||126|1
ID#06627|$8,600|$78,579|$93,697|DebtCon|Other|0|0|0|10|115.2|1|33.8|432|0
ID#06628|$8,600|$172,418|$251,426|DebtCon|Sales||0|0|22|120.6|0|40.9|400|0
ID#06629|$8,600|$57,727|$70,828|HomeImp|Other|5|0|0|19|87.8|3|41.8|338|0
ID#06630|$8,600|$22,960|$80,874|HomeImp|ProfExe|20|0|0|11|238.7|0|25.9|568|0
ID#06631|$8,600|$75,464|$84,263|HomeImp|Other|21|0|0|47|352.7|0|28.2|646|0
ID#06632|$8,600||$51,703|||||||||12.1|619|0
ID#06633|$8,600|$42,226|$50,386|HomeImp|Mgr|21|1|0|17|223.3|0|34.9|444|0
ID#06634|$8,600|$76,703|$100,862|HomeImp|Other|0|0|1|31|174.6|0|34.4|437|0
ID#06635|$8,600|$44,992|$66,403|DebtCon|Other|8|0|0|27|172.6|1|43.9|391|1
ID#06636|$8,600|$14,762|$66,271|HomeImp|Office|25|0|0|13|318.1|1|42.3|447|0
ID#06637|$8,600|$61,468|$72,143|DebtCon||19|0|0|11|163.3|0|31.9|483|0
ID#06638|$8,600|$66,366|$75,957|DebtCon|ProfExe|8|0|0|25|72.9|2|39.7|371|0
ID#06639|$8,600|$124,810|$176,581|DebtCon|Other|8|0|0|19|213.3|1|32.9|494|0
ID#06640|$8,700|$46,489|$63,573|DebtCon|Mgr|4|0|0|21|196.2|1|28.8|526|0
ID#06641|$8,700|$57,254|$86,883|HomeImp|Other|16|0|0|28|172.2|0|25|571|0
ID#06642|$8,700|$54,283|$58,563|DebtCon|Office|3|0|1|11|91.4|3|38.6|300|0
ID#06643|$8,700|$58,007|$73,069|DebtCon|ProfExe|14|0|0|31|240.4|3|37.9|454|0
ID#06644|$8,700|$54,768|$87,268|HomeImp|Other|18|0|0|28|187.6|0|26.4|566|0
ID#06645|$8,700|$87,415|$201,689|HomeImp|Self|13|0|0|7|13.9||20.3|505|0
ID#06646|$8,700|$53,073|$83,415|DebtCon||2|0|0|29|211.3|3|30.2|507|0
ID#06647|$8,700|$62,600|$77,600|DebtCon|Other|0.5|1|0|13|351|3||428|1
ID#06648|$8,700|$60,237|$69,891|DebtCon|Other|3|0|0|9|321.3|0|32.3|544|0
ID#06649|$8,700|$30,716|$84,778|HomeImp|ProfExe|19|0|0|10|219.1|0|23.8|577|0
ID#06650|$8,700|$53,504|$66,888|DebtCon|Mgr|7||3|10|112.2|2|39.3|200|0
ID#06651|$8,700|$78,817|$115,527|DebtCon|Office|1|0|0|37|221.6|1|16.4|669|0
ID#06652|$8,700|$79,062|$98,038|DebtCon|ProfExe|4|0|0|26|139.3|0|33.6|479|0
ID#06653|$8,700||$32,855|HomeImp||||||||35.9|430|0
ID#06654|$8,700|$51,950|$67,475|HomeImp|Other|4.5|0|1|16|246.5|2||422|0
ID#06655|$8,700|$43,759|$50,070|HomeImp|Mgr|19|1|1|17|218.9|0|34.1|393|0
ID#06656|$8,700|$93,759|$119,459|HomeImp|Office|24|0|0|12|138.1|1|38.7|401|0
ID#06657|$8,700|$76,008|$95,976|DebtCon|ProfExe|0||||||30|519|0
ID#06658|$8,700|$50,711|$87,898|DebtCon||4|0|0|30|209.5|4|32.7|473|0
ID#06659|$8,700|$62,400|$81,315|DebtCon|Office|6|0|0|14|98|2|26.6|482|0
ID#06660|$8,700|$77,930|$80,164|HomeImp|Other|20|0|0|47|350.5|1|29.7|620|0
ID#06661|$8,700|$58,060|$65,605|DebtCon|Other|23|0|0|29|259.7|3|39.8|442|0
ID#06662|$8,700|$51,033|$58,513|DebtCon|Office|2|0|0|20|181.9|0|37.9|450|0
ID#06663|$8,700|$52,388|$64,332|HomeImp|Other|1|0||12|91.1||36.9|410|0
ID#06664|$8,700|$56,904|$64,122|DebtCon|Mgr|5||4|11|119.6|2|38.7|154|0
ID#06665|$8,700|$76,510|$108,130|DebtCon|Office|2|0|0|37|252.8|1|17.4|673|0
ID#06666|$8,800|$12,750||HomeImp|Office|23|||||||362|1
ID#06667|$8,800|$108,608||DebtCon|Mgr|0|0|6|23|253.5|4||0|1
ID#06668|$8,800|$51,740|$60,852|DebtCon|Other|23|0|0|29|277.6|3|39.9|449|0
ID#06669|$8,800|$67,200|$80,300|HomeImp|Other|10|4|1|33|135.9|1||212|1
ID#06670|$8,800|$26,607|$39,710|HomeImp|Office|0|0|0|30|104.7|1|38.3|416|0
ID#06671|$8,800|$78,953|$93,018|DebtCon|Mgr|7|0|0|22|110.7|0|28.3|508|0
ID#06672|$8,800|$33,395|$51,057|DebtCon|Office|2|0|0|20|80.8|1|16.9|582|1
ID#06673|$8,800|$32,169|$37,533|DebtCon|Other|3|0|0|19|74.4|3|25.3|478|1
ID#06674|$8,800|$50,000|$68,000|DebtCon|Other|19|0|0|16|108.9|0||413|1
ID#06675|$8,800||$74,928|||||||||24|514|0
ID#06676|$8,800||$32,221|DebtCon|Other|0|0|0|14|276.8|0|24.2|604|0
ID#06677|$8,800|$73,765|$93,917|DebtCon|Other|15|||15|128.9|4|24.5|491|0
ID#06678|$8,800|$55,990|$89,673|HomeImp|Other|18|0|0|29|184.6|0|27.7|555|0
ID#06679|$8,900|$80,334|$87,448|DebtCon|Mgr|18|0|0|23|279.9|0|38.5|491|0
ID#06680|$8,900|$33,208|$75,000|DebtCon|Mgr|22|0|3|33|166.2|1||280|1
ID#06681|$8,900|$111,493|$133,191|DebtCon|Self|6|0|0|19|159.4|0|34.4|471|0
ID#06682|$8,900|$58,503|$74,706|HomeImp|Other|6|0|0|16|243.9|1|36.8|469|0
ID#06683|$8,900|$62,733|$77,741|DebtCon|Mgr|8|0|0|17|68.9|3|37.8|363|1
ID#06684|$8,900|$58,839|$81,223|DebtCon|Office|4|0|0|15|102.2|2|26.2|489|0
ID#06685|$8,900|$64,343|$84,013|DebtCon|Other|4|0|0|12|39.2|0|35.8|398|1
ID#06686|$8,900|$133,847|$157,399|HomeImp|ProfExe|17|0|2|12|70.9|0|34.7|308|1
ID#06687|$8,900|$147,801|$157,335|HomeImp|Other|4|0|0|21|85.6|4|34.8|390|1
ID#06688|$8,900||$42,309|HomeImp|Other|||1|10|56.9|0|37.4|332|0
ID#06689|$8,900||$49,147|HomeImp|Other||||8|110.5||37.1|411|0
ID#06690|$8,900|$72,581|$90,585|DebtCon|Office|18|1|1|30|208|0||362|1
ID#06691|$8,900|$77,261|$96,434|DebtCon|ProfExe|3|0|0|26|144|0|33.9|478|0
ID#06692|$9,000|$50,513|$61,190|DebtCon|Other|5|0|0|11|75.4|1|30.5|446|0
ID#06693|$9,000|$75,453|$100,646|DebtCon|ProfExe|3|0|0|26|126.3|0|33.8|472|0
ID#06694|$9,000|$50,170|$64,309|DebtCon|Mgr|7||3|11|120.4|2|40|200|0
ID#06695|$9,000|$81,248|$92,503|DebtCon|Other|0|0|0|10|121.2|2|37.4|391|0
ID#06696|$9,000|$79,259|$84,322|HomeImp|Other|22|0|0|47|359.3|1|29.7|624|0
ID#06697|$9,000|$56,162|$75,526|HomeImp|Other|6|0|0|15|127.8|0|35.7|440|0
ID#06698|$9,000|$51,091|$68,264|DebtCon|Other|22|0|0|29|277.8|2|39.4|466|0
ID#06699|$9,000|$93,521|$126,024|HomeImp|Other|9|||49|411.8|1|41.7|543|0
ID#06700|$9,000|$52,311|$68,994|DebtCon|Office|0|0|1|9|137.8|0|28.5|444|1
ID#06701|$9,000|$8,221|$38,290|DebtCon|Other|4|0|0|12|266.4|0|23.7|601|0
ID#06702|$9,000|$56,930|$67,557|DebtCon|Other|0|0|1|18|118.7|2|36.7|351|0
ID#06703|$9,000|$52,257|$58,275|DebtCon|Sales|5|0|0|21|80.3|0|34.1|442|1
ID#06704|$9,000|$41,153|$51,841|DebtCon|Office|10|0|0|23|210.3|0|32.4|516|0
ID#06705|$9,000|$31,170|$50,725|DebtCon|Other|16|0|0|18|93.1|0||409|1
ID#06706|$9,000|$84,532|$104,000|DebtCon|ProfExe|3|0|0|3|50.7|1||336|1
ID#06707|$9,000|$76,964|$90,500|DebtCon|Other|3|0|0|32|101.4|2||430|0
ID#06708|$9,000||$63,684|HomeImp|Other||0|0|7|358.1|0||538|0
ID#06709|$9,000|$47,351|$105,000|DebtCon|ProfExe|6|0|1|10|227.3|0||441|0
ID#06710|$9,000|$96,884|$110,108|DebtCon|Other|18|0|2|16|194.8|2||334|0
ID#06711|$9,000|$82,700|$121,000|DebtCon|Office|9|0|0|22|131.9|1||437|0
ID#06712|$9,000|$29,000|$51,740||Other|31|0|0|19|243.2|0||538|0
ID#06713|$9,000|$43,881|$56,000|DebtCon|Other|5|0|3|28|73|3||209|1
ID#06714|$9,000|$31,896|$46,195|HomeImp|Other|25|0|2|16|122.4|3|36.7|281|1
ID#06715|$9,000|$56,226|$67,466|HomeImp|Other|7|0|0|16|126.7|0|34|457|0
ID#06716|$9,000|$32,539|$65,440|HomeImp|Office|5||||||42.4|306|1
ID#06717|$9,000|$55,367|$79,819|DebtCon|Office|5|0|0|15|101.3|1|27.2|492|0
ID#06718|$9,000|$50,866|$73,064|DebtCon|Mgr|5|||23|118.6||40.2|396|0
ID#06719|$9,000|$12,340|$36,133|||||||||31.7|446|0
ID#06720|$9,000|$53,177|$56,782|HomeImp|Other|9|0|0|33|106.5|3|40.1|381|0
ID#06721|$9,100||$50,391|||||||||15|594|0
ID#06722|$9,100|$80,719|$86,782|HomeImp|Other|23|0|0|47|333|1|30.4|607|0
ID#06723|$9,100|$50,606|$58,822|DebtCon|Other|11|0|0|22|89.6|0|36.3|429|0
ID#06724|$9,100|$17,218|$36,721|DebtCon|Other|8|0|1|5|115.8|3|37.5|312|1
ID#06725|$9,100|$48,797|$67,761|DebtCon|Mgr|7||3|11|117|3|37.8|206|0
ID#06726|$9,100|$78,369|$92,000|DebtCon|Sales|0.2|0|0|35|180.8|3||400|1
ID#06727|$9,100|$24,721|$34,462|DebtCon|Other|1|0|0|7|28.1|9|27.5|349|0
ID#06728|$9,100|$62,976|$77,829|HomeImp|Mgr|0|0|2|23|131.2|0|26.1|425|0
ID#06729|$9,100||$74,450|||||||||23.9|515|0
ID#06730|$9,100|$53,764|$56,429|HomeImp|Other|9|0|0|33|92.1|3|40.6|371|0
ID#06731|$9,100|$78,210|$86,558|DebtCon|Mgr|8|0|0|23|92.1|0|28.2|503|0
ID#06732|$9,100|$59,430|$76,897|HomeImp|Other|5|0|1|16|246.1|1|37.5|408|0
ID#06733|$9,100|$47,756|$84,022|HomeImp|Other|18|0|0|17|206.8|1|32.4|494|0
ID#06734|$9,200|$71,994|$95,525|DebtCon|Other|16|||16|126.8|3|25.6|494|0
ID#06735|$9,200|$92,395|$114,494|HomeImp|Office|24|0|0|11|130.4|1|39.1|394|0
ID#06736|$9,200|$55,643|$75,267|HomeImp|Other|2|0|1|15|224.9|2|35.6|401|0
ID#06737|$9,200|$19,756|$26,140|DebtCon|Other|0|1|0|7|0.5|9|27.1|296|0
ID#06738|$9,200|$46,707|$60,000|DebtCon|Mgr|4|0|0|17|192.8|2||444|0
ID#06739|$9,200|$64,900|$78,000|DebtCon|Mgr|10|0|0|24|122.8|2||406|1
ID#06740|$9,200|$70,715|$85,000|DebtCon|Office|26|0|0|23|143.1|2||403|1
ID#06741|$9,200|$72,859|$88,183|DebtCon|Mgr|8|0|0|23|105.7|0|29|502|0
ID#06742|$9,200|$52,531|$66,491|DebtCon|Mgr|11|0|0|19|122.2|1|32.7|459|0
ID#06743|$9,200|$57,375|$69,040|DebtCon|Other|0|0|1|18|116.4|2|36.6|351|0
ID#06744|$9,200|$48,130|$62,358|DebtCon|Other|15|0|4|36|219.7|0|27.6|355|0
ID#06745|$9,200|$69,657|$89,082|DebtCon||3|0|0|16|217.3|0|28.7|542|0
ID#06746|$9,300|$79,724|$105,493|DebtCon|Mgr|2|0|0|23|63.4|2|39.4|368|0
ID#06747|$9,300|$30,204|$57,036||Other|30|0|0|19|235.5|0|23.1|603|0
